registration_year,insurance_validity,fuel_type,seats,kms_driven,ownsership,transmission,manufacturing_year,mileage(kmpl),engine(cc),max_power(bhp),torque(Nm),price(in lakhs),make,model
2018.0,Third Party insurance,Petrol,5.0,60000.0,Second Owner,Manual,,18.6,1197.0,81.83,,7.0,Hyundai,i20
2021.0,Third Party insurance,Diesel,7.0,20000.0,First Owner,Automatic,,14.08,1956.0,167.67,,24.0,Tata,New
2016.0,Third Party insurance,Diesel,7.0,50000.0,First Owner,Manual,,16.0,2179.0,140.0,,9.15,Mahindra,XUV500
2022.0,Third Party insurance,Petrol,5.0,10000.0,First Owner,Automatic,,20.25,998.0,118.41,,12.5,Hyundai,i20
2017.0,Third Party insurance,Diesel,5.0,70000.0,First Owner,Manual,,21.66,1498.0,108.62,,5.7,Volkswagen,Ameo
2005.0,Third Party insurance,Petrol,5.0,90000.0,Second Owner,Manual,,11.9,2354.0,144.0,,2.5,Honda,New
2016.0,Third Party insurance,Petrol,5.0,50000.0,First Owner,Automatic,,16.5,1198.0,86.8,,5.0,Honda,Brio
2010.0,Third Party insurance,Petrol,5.0,60000.0,Second Owner,Manual,,17.0,1197.0,307.0,,2.7,Hyundai,i20
2014.0,Third Party insurance,Diesel,5.0,120000.0,Second Owner,Manual,,17.88,1405.0,48.21,,1.5,Tata,Indica
2022.0,Third Party insurance,Petrol,4.0,30000.0,First Owner,Automatic,,,1997.0,150.0,,17.52,Mahindra,Thar
2014.0,Third Party insurance,Diesel,5.0,110000.0,Second Owner,Manual,,19.1,1405.0,70.0,,1.6,Tata,Indica
2021.0,Third Party insurance,Diesel,5.0,50000.0,First Owner,Manual,,,1493.0,98.63,,9.85,Kia,Sonet
2022.0,Third Party insurance,Electric,5.0,20000.0,First Owner,Automatic,,,,73.75,,12.5,Tata,Tigor
2019.0,Third Party insurance,Diesel,5.0,20000.0,First Owner,Automatic,,23.8,1498.0,78.9,,9.25,Honda,Amaze
2017.0,Third Party insurance,Petrol,5.0,100000.0,Second Owner,Manual,,15.38,1197.0,81.86,,3.8,Hyundai,Xcent
2021.0,Third Party insurance,Petrol,5.0,10000.0,First Owner,Automatic,,18.41,999.0,113.98,,17.0,Volkswagen,Taigun
2011.0,Third Party insurance,Petrol,5.0,70000.0,First Owner,Manual,,13.7,1798.0,157.75,,4.5,Skoda,Superb
2018.0,Third Party insurance,Petrol,5.0,50000.0,First Owner,Automatic,,17.0,1198.0,108.5,,8.5,Tata,Nexon
2013.0,Third Party insurance,Diesel,5.0,100000.0,Third Owner,Manual,,22.32,1582.0,126.3,,3.7,Hyundai,Verna
2011.0,Third Party insurance,Diesel,5.0,100000.0,Second Owner,Manual,,20.54,1598.0,103.6,,3.0,Volkswagen,Vento
2022.0,Third Party insurance,Petrol,5.0,20000.0,First Owner,Manual,,16.82,1197.0,108.62,,10.94,Mahindra,XUV300
2022.0,Third Party insurance,Petrol,5.0,20000.0,First Owner,Manual,,16.5,1353.0,138.08,,17.5,Kia,Seltos
2011.0,Third Party insurance,Diesel,5.0,120000.0,Second Owner,Manual,,23.0,1396.0,307.0,,2.95,Hyundai,i20
2013.0,Third Party insurance,Diesel,5.0,70000.0,First Owner,Manual,,22.9,1248.0,74.0,,4.25,Maruti,Swift
2011.0,Third Party insurance,Diesel,5.0,80000.0,Second Owner,Automatic,,14.74,2405.0,270.9,,15.0,Jaguar,XF
2019.0,Third Party insurance,Diesel,7.0,100000.0,First Owner,Manual,,15.1,2179.0,152.87,,13.0,Mahindra,XUV500
2021.0,Third Party insurance,Petrol,5.0,10000.0,First Owner,Automatic,,18.41,999.0,113.98,,18.0,Volkswagen,Taigun
2022.0,Third Party insurance,Petrol,5.0,20000.0,First Owner,Automatic,,20.04,1462.0,103.25,,12.5,Maruti,Ciaz
2010.0,Third Party insurance,Petrol,5.0,90000.0,Second Owner,Manual,,15.5,1586.0,103.3,,1.6,Maruti,SX4
2019.0,Third Party insurance,Diesel,8.0,110000.0,Second Owner,Manual,,17.3,1497.0,121.0,,8.5,Mahindra,Marazzo
2019.0,Third Party insurance,Diesel,7.0,110000.0,Second Owner,Manual,,21.9,1498.0,98.6,,10.2,Honda,BR-V
2021.0,Third Party insurance,Electric,5.0,60000.0,Second Owner,Automatic,,,,140.8,,23.0,MG,ZS
2015.0,Third Party insurance,Diesel,7.0,120000.0,Second Owner,Automatic,,11.18,2405.0,184.0,,8.0,Mahindra,Ssangyong
2012.0,Third Party insurance,Petrol,5.0,120000.0,First Owner,Manual,,17.0,1197.0,307.0,,3.9,Hyundai,i20
2016.0,Third Party insurance,Diesel,5.0,120000.0,Third Owner,Manual,,24.4,1120.0,71.0,,3.5,Hyundai,Xcent
2012.0,Third Party insurance,Petrol,5.0,80000.0,Second Owner,Automatic,,17.4,1197.0,85.8,,4.0,Maruti,Swift
2022.0,Third Party insurance,Petrol,5.0,10000.0,First Owner,Manual,,20.7,1197.0,81.86,,7.0,Hyundai,Grand
2018.0,Third Party insurance,Diesel,5.0,100000.0,First Owner,Manual,,19.67,1582.0,126.2,,13.0,Hyundai,Creta
2019.0,Third Party insurance,Petrol,5.0,40000.0,First Owner,Manual,,15.8,1591.0,121.3,,13.2,Hyundai,Creta
2014.0,Third Party insurance,Diesel,5.0,60000.0,First Owner,Manual,,25.1,1498.0,98.6,,5.8,Honda,City
2011.0,Third Party insurance,Petrol,5.0,90000.0,Second Owner,Manual,,20.36,1197.0,78.9,,2.5,Hyundai,i10
2022.0,Third Party insurance,Petrol,5.0,20000.0,First Owner,Manual,,16.11,1196.0,72.41,,5.5,Maruti,Eeco
2020.0,Third Party insurance,Petrol,5.0,30000.0,First Owner,Manual,,20.52,1197.0,81.8,,6.0,Maruti,Wagon
2022.0,Third Party insurance,Petrol,5.0,20000.0,First Owner,Manual,,19.33,1199.0,86.83,,8.8,Tata,Altroz
2014.0,Third Party insurance,Diesel,5.0,80000.0,Second Owner,Manual,,23.4,1248.0,74.0,,4.9,Maruti,Swift
2022.0,Third Party insurance,Petrol,5.0,20000.0,First Owner,Manual,,16.5,1199.0,88.5,,10.5,Honda,WR-V
2017.0,Third Party insurance,Diesel,5.0,50000.0,First Owner,Manual,,17.9,1998.0,163.7,,7.0,Chevrolet,Cruze
2017.0,Third Party insurance,Diesel,5.0,110000.0,First Owner,Manual,,22.77,1498.0,98.59,,7.5,Ford,Ecosport
2020.0,Third Party insurance,Diesel,5.0,40000.0,First Owner,Manual,,23.64,1497.0,88.77,,7.9,Tata,Altroz
2016.0,Third Party insurance,Diesel,5.0,120000.0,Second Owner,Manual,,23.03,1396.0,69.0,,2.3,Tata,Indigo
2019.0,Third Party insurance,Diesel,7.0,80000.0,First Owner,Automatic,,15.1,2179.0,152.87,,15.0,Mahindra,XUV500
2016.0,Third Party insurance,Petrol,7.0,40000.0,First Owner,Manual,,15.4,1497.0,117.3,,10.0,Honda,BR-V
2010.0,Third Party insurance,Petrol,5.0,70000.0,Second Owner,Manual,,18.0,995.0,62.0,,1.3,Chevrolet,Spark
2014.0,Third Party insurance,Petrol,5.0,120000.0,First Owner,Automatic,,18.0,1497.0,117.3,,5.45,Honda,City
2018.0,Third Party insurance,Diesel,5.0,50000.0,First Owner,Automatic,,27.03,1969.0,190.0,,22.0,Volvo,S60
2011.0,Third Party insurance,Diesel,5.0,120000.0,Second Owner,Manual,,15.0,1896.0,105.0,,3.25,Volkswagen,Jetta
2015.0,Third Party insurance,Diesel,7.0,110000.0,Third Owner,Manual,,17.21,1493.0,100.0,,3.0,Mahindra,Quanto
2012.0,Third Party insurance,Diesel,5.0,100000.0,First Owner,Manual,,22.32,1582.0,126.32,,4.0,Hyundai,Verna
2015.0,Third Party insurance,Diesel,5.0,20000.0,Second Owner,Manual,,26.0,1498.0,98.6,,7.5,Honda,City
2021.0,Third Party insurance,Petrol,5.0,30000.0,First Owner,Manual,,,1451.0,141.0,,16.0,MG,Hector
2008.0,Third Party insurance,Petrol,5.0,10000.0,Second Owner,Manual,,19.7,796.0,46.3,,1.5,Maruti,Alto
2010.0,Third Party insurance,Petrol,5.0,110000.0,Second Owner,Manual,,20.36,1197.0,78.9,,2.5,Hyundai,i10
2017.0,Third Party insurance,Diesel,5.0,50000.0,First Owner,Automatic,,16.77,2405.0,261.49,,60.0,BMW,7
2020.0,Third Party insurance,Diesel,6.0,40000.0,Second Owner,Manual,,16.65,1956.0,167.67,,16.9,MG,Hector
2018.0,Third Party insurance,Diesel,5.0,60000.0,Second Owner,Automatic,,21.76,1995.0,188.0,,28.0,BMW,3
2022.0,Third Party insurance,Petrol,5.0,30000.0,First Owner,Automatic,,20.04,1462.0,103.25,,13.0,Maruti,Ciaz
2013.0,Third Party insurance,Diesel,5.0,120000.0,Second Owner,Manual,,17.88,1396.0,52.8,,1.3,Tata,Indica
2021.0,Third Party insurance,CNG,5.0,60000.0,First Owner,Manual,,20.88,1196.0,61.68,,5.6,Maruti,Eeco
2016.0,Third Party insurance,Petrol,5.0,30000.0,First Owner,Manual,,20.63,1198.0,67.0,,2.5,Datsun,GO
2017.0,Third Party insurance,Petrol,5.0,50000.0,First Owner,Manual,,16.2,1199.0,74.0,,5.75,Volkswagen,Polo
2020.0,Third Party insurance,Petrol,5.0,10000.0,First Owner,Automatic,,20.3,1199.0,83.81,,7.5,Tata,Tigor
2022.0,Third Party insurance,Petrol,5.0,10000.0,First Owner,Manual,,19.33,1199.0,86.83,,7.4,Tata,Altroz
2012.0,Third Party insurance,LPG,5.0,110000.0,Second Owner,Manual,,21.1,814.0,55.2,,1.95,Hyundai,EON
2012.0,Third Party insurance,Diesel,5.0,20000.0,Third Owner,Manual,,19.4,1405.0,70.0,,1.5,Tata,Indica
2014.0,Third Party insurance,Diesel,5.0,120000.0,First Owner,Manual,,23.4,1248.0,74.0,,5.5,Maruti,Swift
2012.0,Third Party insurance,Diesel,7.0,122000.0,Second Owner,Manual,,13.0,2405.0,168.5,,15.0,Toyota,Fortuner
2020.0,Third Party insurance,Diesel,5.0,50000.0,First Owner,Manual,,20.8,1493.0,113.43,,11.0,Kia,Seltos
2008.0,Third Party insurance,Diesel,5.0,120000.0,First Owner,Manual,,17.8,1248.0,75.0,,1.8,Maruti,Swift
2022.0,Third Party insurance,Diesel,7.0,10000.0,First Owner,Automatic,,14.08,1956.0,167.67,,23.65,Tata,New
2014.0,Third Party insurance,Petrol,5.0,110000.0,Second Owner,Manual,,13.24,1598.0,102.57,,4.25,Renault,Duster
2012.0,Third Party insurance,Diesel,5.0,100000.0,First Owner,Manual,,22.07,1199.0,73.9,,3.95,Volkswagen,Polo
2020.0,Third Party insurance,Diesel,5.0,30000.0,First Owner,Manual,,23.7,1493.0,98.6,,11.5,Hyundai,Venue
2009.0,Third Party insurance,Petrol,5.0,40000.0,Third Owner,Manual,,18.2,1061.0,64.0,,1.5,Maruti,Zen
2018.0,Third Party insurance,Diesel,5.0,50000.0,First Owner,Automatic,,27.03,1969.0,190.0,,30.0,Volvo,S60
2022.0,Third Party insurance,Petrol,7.0,20000.0,First Owner,Automatic,,18.2,999.0,71.01,,9.0,Renault,Triber
2016.0,Third Party insurance,Diesel,5.0,120000.0,Second Owner,Manual,,23.03,1396.0,69.0,,2.5,Tata,Indigo
2007.0,Third Party insurance,Petrol,5.0,120000.0,Second Owner,Manual,,16.1,1298.0,88.2,,3.0,Maruti,Swift
2014.0,Third Party insurance,Petrol,5.0,110000.0,First Owner,Manual,,15.0,1598.0,103.5,,5.0,Skoda,Rapid
2022.0,Third Party insurance,Petrol,5.0,10000.0,First Owner,Manual,,18.6,1498.0,119.35,,12.0,Honda,City
2017.0,Third Party insurance,Petrol,5.0,40000.0,Second Owner,Manual,,21.21,1197.0,81.8,,5.0,Maruti,Swift
2021.0,Third Party insurance,Petrol,5.0,30000.0,First Owner,Manual,,22.38,1197.0,88.5,,7.0,Maruti,Swift
2018.0,Third Party insurance,Petrol,5.0,70000.0,Second Owner,Manual,,19.0,1197.0,85.8,,5.0,Maruti,Swift
2009.0,Third Party insurance,Petrol,5.0,70000.0,Second Owner,Manual,,19.7,796.0,46.3,,1.25,Maruti,Alto
2020.0,Third Party insurance,Petrol,7.0,50000.0,First Owner,Manual,,20.0,999.0,71.01,,7.5,Renault,Triber
2016.0,Third Party insurance,Petrol,5.0,60000.0,First Owner,Manual,,25.17,799.0,53.3,,2.89,Renault,KWID
2021.0,Third Party insurance,Petrol,7.0,30000.0,First Owner,Manual,,20.0,999.0,71.01,,6.0,Renault,Triber
,Not Available,Diesel,5.0,112921.0,Third Owner,Manual,,25.2,1248.0,74.0,,4.0,Maruti,Swift
,Not Available,Petrol,5.0,45416.0,First Owner,Automatic,,16.47,999.0,108.62,,9.0,Volkswagen,Polo
,Not Available,Diesel,7.0,51757.0,First Owner,Manual,,16.0,2179.0,140.0,,14.0,Mahindra,XUV500
,Not Available,Petrol,5.0,72253.0,First Owner,Manual,,18.27,998.0,118.35,,9.0,Hyundai,Venue
,Not Available,Diesel,5.0,91543.0,Third Owner,Manual,,22.9,1248.0,74.0,,3.5,Maruti,Swift
,Not Available,Petrol,5.0,83858.0,Third Owner,Manual,,14.53,1798.0,138.1,,3.0,Toyota,Corolla
,Not Available,Petrol,5.0,37371.0,Third Owner,Manual,,18.9,1197.0,81.86,,4.5,Hyundai,Grand
,Not Available,Diesel,5.0,74320.0,First Owner,Manual,,24.3,1248.0,88.5,,7.5,Maruti,Vitara
,Not Available,Petrol,5.0,38370.0,First Owner,Manual,,20.5,1197.0,81.86,,6.0,Hyundai,Aura
,Not Available,Diesel,5.0,98076.0,Second Owner,Manual,,23.2,1248.0,73.94,,3.0,Maruti,Ritz
,Not Available,Petrol,5.0,60053.0,First Owner,Manual,,21.4,1197.0,83.1,,6.0,Maruti,Baleno
,Not Available,Petrol,5.0,52442.0,Third Owner,Manual,,25.17,799.0,53.3,,2.24,Renault,KWID
,Not Available,Diesel,5.0,90001.0,Second Owner,Manual,,19.01,1461.0,108.45,,3.81,Renault,Duster
,Not Available,Petrol,5.0,11249.0,First Owner,Manual,,18.6,1498.0,119.35,,9.51,Honda,City
,Not Available,Petrol,5.0,92299.0,First Owner,Manual,,18.6,1197.0,85.8,,4.26,Maruti,Swift
,Not Available,Petrol,5.0,49500.0,First Owner,Manual,,19.81,1086.0,68.05,,2.45,Hyundai,i10
,Not Available,Diesel,5.0,99929.0,Second Owner,Manual,,20.54,1598.0,103.6,,3.15,Volkswagen,Vento
,Comprehensive,Petrol,5.0,78131.0,First Owner,Manual,,23.1,998.0,67.04,,4.05,Maruti,Celerio
,Not Available,Petrol,5.0,45794.0,First Owner,Manual,,17.03,1462.0,103.26,,7.79,Maruti,Vitara
,Not Available,Diesel,7.0,145580.0,First Owner,Manual,,13.93,2179.0,138.1,,2.96,Tata,New
,Not Available,Petrol,5.0,73322.0,First Owner,Automatic,,19.1,1197.0,82.0,,4.5,Hyundai,Xcent
,Not Available,Petrol,5.0,48683.0,First Owner,Manual,,14.3,1598.0,103.2,,8.3,Skoda,Rapid
,Not Available,Diesel,5.0,148914.0,Second Owner,Manual,,13.5,1405.0,,,1.94,Tata,Indica
,Not Available,Diesel,5.0,117189.0,First Owner,Manual,,25.1,1498.0,98.6,,5.0,Honda,City
,Not Available,Petrol,5.0,12727.0,First Owner,Manual,,15.9,1496.0,120.69,,8.2,Ford,Ecosport
,Not Available,Diesel,5.0,79464.0,First Owner,Manual,,25.1,1248.0,88.5,,8.5,Maruti,SX4
,Not Available,Petrol,5.0,12992.0,First Owner,Automatic,,18.3,1498.0,119.35,,14.0,Honda,City
,Not Available,Petrol,5.0,19043.0,First Owner,Manual,,17.33,1199.0,118.35,,9.0,Tata,Nexon
,Not Available,Petrol,5.0,26262.0,First Owner,Manual,,23.95,998.0,67.05,,2.61,Maruti,Alto
,Not Available,Diesel,5.0,76531.0,First Owner,Manual,,22.54,1396.0,88.73,,6.0,Hyundai,i20
,Not Available,Diesel,7.0,67959.0,Second Owner,Manual,,11.57,2179.0,138.1,,8.99,Tata,New
,Not Available,Petrol,5.0,22581.0,First Owner,Manual,,16.11,1196.0,72.41,,4.5,Maruti,Eeco
,Not Available,Petrol,5.0,13663.0,First Owner,Manual,,23.01,999.0,67.0,,4.5,Renault,KWID
,Not Available,Diesel,5.0,72472.0,First Owner,Automatic,,15.17,1968.0,181.0,,25.0,Audi,Q3
,Not Available,Diesel,5.0,85411.0,First Owner,Manual,,25.8,1498.0,98.6,,3.77,Honda,Amaze
,Not Available,Petrol,5.0,20568.0,First Owner,Manual,,17.19,1197.0,81.86,,6.5,Hyundai,i20
,Not Available,Petrol,5.0,59049.0,First Owner,Automatic,,18.9,1197.0,81.86,,6.0,Hyundai,Grand
,Not Available,Diesel,5.0,153690.0,First Owner,Manual,,19.4,1405.0,70.0,,1.87,Tata,Indica
,Not Available,Diesel,5.0,73471.0,First Owner,Manual,,23.4,1248.0,74.0,,4.97,Maruti,Swift
,Not Available,Petrol,5.0,82785.0,Second Owner,Manual,,19.81,1086.0,68.05,,1.75,Hyundai,i10
,Not Available,Diesel,5.0,107553.0,First Owner,Manual,,27.4,1498.0,98.63,,4.5,Honda,Amaze
,Not Available,Diesel,5.0,47702.0,First Owner,Manual,,24.3,1248.0,88.5,,9.3,Maruti,Vitara
,Not Available,Petrol,5.0,24205.0,Second Owner,Manual,,20.3,1199.0,84.0,,4.5,Tata,Tigor
,Not Available,CNG,5.0,105503.0,Second Owner,Manual,,26.3,998.0,67.1,,2.15,Maruti,Zen
,Not Available,Petrol,5.0,78789.0,First Owner,Manual,,20.36,1197.0,78.9,,2.0,Hyundai,i10
,Not Available,Diesel,5.0,45134.0,First Owner,Manual,,25.8,1498.0,98.6,,4.0,Honda,Amaze
,Not Available,Diesel,5.0,80684.0,First Owner,Manual,,24.4,1120.0,71.0,,4.5,Hyundai,Xcent
,Not Available,Diesel,5.0,67935.0,Second Owner,Automatic,,16.55,1968.0,140.0,,14.0,Audi,A4
,Not Available,Diesel,5.0,51440.0,First Owner,Automatic,,16.55,1968.0,140.0,,18.0,Audi,A4
,Not Available,Diesel,5.0,52005.0,First Owner,Automatic,,24.3,1248.0,88.5,,10.0,Maruti,Vitara
,Not Available,Diesel,5.0,137897.0,Third Owner,Automatic,,16.96,1968.0,138.1,,6.2,Volkswagen,Jetta
,Not Available,Diesel,7.0,26492.0,Second Owner,Manual,,15.1,2179.0,152.87,,12.0,Mahindra,XUV500
,Not Available,Petrol,5.0,33349.0,First Owner,Automatic,,18.07,999.0,113.98,,13.6,Skoda,Slavia
,Comprehensive,Diesel,5.0,70065.0,First Owner,Manual,,27.39,1248.0,74.0,,7.0,Maruti,Baleno
,Not Available,Petrol,5.0,31453.0,First Owner,Automatic,,19.6,1199.0,84.82,,6.0,Tata,Tigor
,Third Party insurance,Diesel,5.0,95000.0,First Owner,Automatic,,17.05,1995.0,184.0,,11.0,BMW,X1
,Third Party insurance,Petrol,5.0,46000.0,First Owner,Manual,,20.36,1197.0,78.9,,2.5,Hyundai,i10
,Third Party,Diesel,5.0,69931.0,Second Owner,Automatic,,18.23,1582.0,126.2,,10.7,Hyundai,Elantra
,Third Party,Petrol,5.0,24735.0,First Owner,Manual,,23.84,1199.0,84.0,,4.19,Tata,Tiago
,Third Party insurance,Diesel,7.0,152000.0,First Owner,Automatic,,17.2,1969.0,235.0,,45.5,Volvo,XC
,Third Party insurance,Petrol,5.0,16726.0,First Owner,Manual,,14.69,1390.0,120.3,,12.12,Volkswagen,Jetta
,Third Party,Petrol,5.0,48352.0,Second Owner,Automatic,,20.28,1462.0,103.25,,7.41,Maruti,Ciaz
,Third Party,Diesel,5.0,113974.0,First Owner,Manual,,19.67,1582.0,126.2,,10.16,Hyundai,Creta
,Third Party,Petrol,5.0,46855.0,First Owner,Manual,,20.92,998.0,67.1,,2.33,Maruti,Alto
,Third Party,Petrol,5.0,56979.0,Second Owner,Manual,,20.36,1197.0,78.9,,3.48,Hyundai,i10
,Third Party,Petrol,5.0,44981.0,First Owner,Manual,,20.0,998.0,118.41,,9.4,Hyundai,i20
,Third Party,Petrol,5.0,18030.0,First Owner,Manual,,19.89,1462.0,101.65,,12.52,Maruti,Brezza
,Third Party,Petrol,5.0,2486.0,First Owner,Manual,,15.81,1451.0,141.0,,15.81,MG,Hector
,Comprehensive,Petrol,5.0,70380.0,First Owner,Manual,,19.28,1199.0,84.82,,7.27,Tata,Tigor
,Comprehensive,Petrol,5.0,42137.0,Second Owner,Manual,,18.9,998.0,67.1,,3.25,Maruti,Wagon
,Third Party,Diesel,7.0,109557.0,First Owner,Manual,,16.0,2179.0,140.0,,8.1,Mahindra,XUV500
,Third Party,Petrol,5.0,51194.0,Second Owner,Automatic,,23.95,998.0,67.05,,3.06,Maruti,Alto
,Third Party insurance,Petrol,5.0,39156.0,First Owner,Manual,,18.6,1197.0,81.83,,6.8,Hyundai,i20
,Third Party insurance,Petrol,5.0,66000.0,First Owner,Manual,,21.1,814.0,55.2,,2.44,Hyundai,EON
,Comprehensive,Petrol,5.0,35849.0,First Owner,Manual,,19.5,1199.0,88.76,,7.2,Honda,Amaze
,Third Party insurance,Diesel,5.0,63000.0,First Owner,Manual,,20.0,1497.0,115.0,,11.4,Mahindra,XUV300
,Comprehensive,Diesel,5.0,77598.0,First Owner,Manual,,24.0,1120.0,70.0,,4.65,Hyundai,Grand
,Comprehensive,Petrol,5.0,165697.0,First Owner,Manual,,19.7,796.0,46.3,,1.85,Maruti,Alto
,Third Party insurance,Diesel,5.0,75000.0,First Owner,Automatic,,20.58,1995.0,143.0,,17.99,BMW,1
,Third Party insurance,Petrol,5.0,48000.0,First Owner,Automatic,,15.1,1798.0,178.0,,21.5,Skoda,Octavia
,Third Party insurance,Diesel,5.0,29000.0,First Owner,Manual,,17.41,1956.0,167.68,,16.5,MG,Hector
,Third Party insurance,Petrol,5.0,22000.0,First Owner,Automatic,,20.89,1197.0,81.8,,7.25,Maruti,Ignis
,Comprehensive,Diesel,5.0,115219.0,First Owner,Manual,,19.3,1248.0,73.9,,4.45,Maruti,Swift
,Third Party insurance,Diesel,5.0,45000.0,First Owner,Automatic,,18.53,1968.0,187.74,,26.99,Audi,A6
,Third Party insurance,Diesel,5.0,10700.0,First Owner,Automatic,,18.12,1995.0,190.0,,47.5,BMW,5
,Third Party insurance,Diesel,5.0,93000.0,First Owner,Automatic,,16.55,1968.0,147.51,,11.99,Audi,A4
,Third Party insurance,Petrol,5.0,48000.0,First Owner,Automatic,,21.7,998.0,67.05,,4.99,Maruti,S-Presso
,Third Party insurance,Petrol,5.0,73000.0,First Owner,Manual,,13.5,1799.0,130.0,,3.9,Honda,Civic
,Third Party insurance,Diesel,7.0,112000.0,First Owner,Manual,,13.68,2393.0,147.8,,19.99,Toyota,Innova
,Third Party insurance,Diesel,5.0,138000.0,First Owner,Manual,,22.32,1582.0,126.32,,5.15,Hyundai,Verna
,Third Party insurance,Petrol,5.0,54000.0,First Owner,Manual,,18.2,1199.0,82.4,,3.15,Chevrolet,Sail
,Third Party insurance,Petrol,5.0,48000.0,First Owner,Manual,,13.0,2405.0,210.0,,9.99,Mercedes-Benz,S-Class
,Third Party insurance,Diesel,5.0,96000.0,First Owner,Automatic,,22.32,1582.0,126.32,,6.25,Hyundai,Verna
,Third Party insurance,Petrol,5.0,46000.0,First Owner,Manual,,18.6,1199.0,79.4,,2.95,Chevrolet,Beat
,Third Party insurance,Diesel,5.0,56545.0,First Owner,Manual,,17.1,1956.0,170.0,,16.0,Jeep,Compass
,Third Party insurance,Petrol,5.0,56957.0,First Owner,Automatic,,14.1,1368.0,160.77,,15.5,Jeep,Compass
,Third Party insurance,Petrol,5.0,117824.0,First Owner,Manual,,16.8,1497.0,116.3,,3.75,Honda,City
,Third Party insurance,Petrol,5.0,33488.0,First Owner,Manual,,22.38,1197.0,88.5,,6.95,Maruti,Swift
,Third Party insurance,Petrol,5.0,53861.0,First Owner,Manual,,15.8,1499.0,110.0,,4.5,Ford,Ecosport
,Third Party insurance,Petrol,5.0,65000.0,First Owner,Manual,,21.21,1197.0,81.8,,7.5,Maruti,Swift
,Third Party insurance,Petrol,5.0,20523.0,First Owner,Manual,,18.6,1498.0,119.35,,8.95,Honda,City
,Third Party insurance,Diesel,5.0,146769.0,First Owner,Automatic,,14.7,1985.0,163.0,,12.5,Volvo,XC60
,Third Party insurance,Petrol,5.0,28150.0,First Owner,Manual,,22.38,1197.0,88.5,,6.75,Maruti,Swift
,Third Party insurance,Petrol,5.0,13919.0,First Owner,Manual,,20.08,999.0,113.98,,15.5,Volkswagen,Taigun
,Third Party insurance,Petrol,5.0,29084.0,First Owner,Automatic,,17.4,1197.0,81.86,,6.6,Hyundai,i20
,Third Party insurance,Petrol,5.0,59832.0,First Owner,Manual,,21.7,998.0,65.71,,4.35,Maruti,S-Presso
,Third Party insurance,Diesel,5.0,107588.0,First Owner,Manual,,20.46,1461.0,83.8,,4.8,Renault,Duster
,Third Party insurance,Petrol,5.0,66911.0,First Owner,Manual,,21.63,998.0,67.05,,4.75,Maruti,Celerio
,Third Party insurance,Diesel,5.0,47000.0,First Owner,Automatic,,15.68,1999.0,177.0,,45.0,Land Rover,Range
,Third Party insurance,Diesel,8.0,219669.25,Second Owner,Manual,,,2405.0,,,2.3,Toyota,Qualis
,Third Party insurance,Petrol,5.0,49500.0,First Owner,Manual,,18.0,998.0,118.35,,10.5,Hyundai,Venue
,Third Party,Petrol,5.0,30300.0,First Owner,Manual,,16.5,1199.0,88.5,,9.75,Honda,WR-V
,Comprehensive,Petrol,5.0,41200.0,First Owner,Automatic,,18.0,1497.0,117.3,,7.45,Honda,City
,Third Party,Petrol,5.0,60700.0,First Owner,Manual,,20.65,1462.0,103.25,,8.95,Maruti,Ciaz
,Comprehensive,Petrol,5.0,39580.0,First Owner,Manual,,21.01,1197.0,81.8,,6.2,Maruti,Baleno
,Third Party insurance,Diesel,5.0,92000.0,First Owner,Automatic,,13.2,2400.0,215.0,,11.5,Volvo,S60
,Third Party insurance,Petrol,5.0,64000.0,First Owner,Automatic,,21.21,1197.0,81.8,,7.25,Maruti,Swift
,Third Party insurance,Diesel,5.0,63000.0,First Owner,Manual,,24.0,1120.0,70.0,,5.45,Hyundai,Grand
,Third Party insurance,Diesel,5.0,78000.0,First Owner,Automatic,,17.68,1968.0,174.33,,24.99,Audi,A6
,Third Party insurance,Petrol,4.0,6000.0,First Owner,Automatic,,11.9,2405.0,307.0,,82.0,Mercedes-Benz,C-Class
,Third Party insurance,Petrol,5.0,16000.0,First Owner,Automatic,,18.9,1197.0,82.0,,6.25,Hyundai,Grand
,Third Party insurance,Diesel,5.0,54000.0,First Owner,Automatic,,14.21,2143.0,203.0,,14.5,Mercedes-Benz,E-Class
,Third Party insurance,Diesel,5.0,106000.0,First Owner,Automatic,,14.84,2143.0,170.0,,11.25,Mercedes-Benz,C-Class
,Third Party insurance,Diesel,5.0,61000.0,First Owner,Manual,,25.2,1248.0,74.0,,5.95,Maruti,Swift
,Third Party insurance,Electric,5.0,20000.0,First Owner,Automatic,,,,307.0,,79.99,Mercedes-Benz,EQC
,Third Party insurance,Diesel,5.0,66000.0,First Owner,Automatic,,16.55,1968.0,147.51,,12.99,Audi,A4
,Third Party insurance,Diesel,5.0,41000.0,First Owner,Manual,,25.44,936.0,57.6,,3.2,Chevrolet,Beat
,Third Party insurance,Diesel,5.0,101000.0,First Owner,Automatic,,13.0,2143.0,201.1,,19.95,Mercedes-Benz,E-Class
,Third Party insurance,Petrol,5.0,46000.0,First Owner,Manual,,13.24,1598.0,102.5,,7.75,Nissan,Terrano
,Third Party insurance,Diesel,5.0,75000.0,First Owner,Manual,,16.8,1493.0,110.0,,2.99,Hyundai,Verna
,Third Party insurance,Petrol,5.0,55000.0,First Owner,Manual,,15.6,1196.0,70.0,,2.95,Ford,Figo
